"loc"	"lambda"	"rho"
61	2.34906356164102	1.49756571028639
62	2.22247045389915	1.44848052469956
63	1.71206739319466	1.33360820280807
64	1.74589985486272	1.23368478988363
65	1.44110202442108	0.967390668433236
66	1.26705340662788	0.778793958360866
67	1.19178463317853	0.650330973652006
68	0.962925296964516	0.516172506790925
69	0.852536386743296	0.481573758087157
70	0.930427533023326	0.504397872574419
71	2.85660453818033	1.52397210115912
72	2.53609687725449	1.46163764866333
73	2.00295715962816	1.32440661637895
74	1.91311661053437	1.20949489567973
75	1.69633043631992	1.00019374359755
76	1.18780360805594	0.686624959985978
77	1.05255445363275	0.563704716011797
78	0.934615452634079	0.494481262934267
79	1.09095891381523	0.503431331375127
80	1.12897487530854	0.511526521481932
81	3.44578680827729	1.54534066831062
82	2.51870905592467	1.41821459631946
83	2.6618504552196	1.40333656299674
84	2.17634853914768	1.1832403633599
85	1.66294517491121	0.897165450574484
86	1.25351112921721	0.673827174402006
87	1.02945475876132	0.536553617531994
88	0.991222010975332	0.468608504155413
89	1.24359183606857	0.496023864367779
90	1.3071619726778	0.503450552522534
91	3.72040604679784	1.4950547449635
92	2.75119852832836	1.40212283242424
93	3.0799593983776	1.41946642906702
94	2.28758711845971	1.15202879736404
95	1.83466668834232	0.912321435212656
96	1.527627290117	0.722336977941587
97	1.25409746745316	0.574404209359614
98	1.22655694145643	0.514389052389093
99	1.32837333560645	0.499600929602813
100	1.28997695343892	0.489662229509337
1	0.958979873194944	1.56757812023468
2	0.890672725458175	1.55610405667766
3	0.819359245024099	1.47024297720349
4	0.659048975224071	1.28447912941122
5	0.571528771637498	1.05369529995115
6	0.468849634719169	0.805015999135346
7	0.366273911439486	0.605857534066473
8	0.394592430467623	0.566611181922593
9	0.362412150957288	0.518928862608516
10	0.394808360792965	0.538081933661577
11	0.89529903664579	1.42390485503969
12	0.976612662540558	1.52295829864439
13	0.994402477421375	1.50450277383027
14	0.847391667602678	1.31393524554565
15	0.689365561653017	1.07804197745336
16	0.529759526336761	0.79859915831197
17	0.479219482656798	0.647171041196487
18	0.408618502764143	0.53762592280228
19	0.433776728406633	0.519022632077295
20	0.487288563121591	0.564787400673765
21	1.18089209712419	1.44830410892767
22	1.12996565748197	1.43373833069836
23	1.15061135935514	1.45577593942459
24	0.884822169356229	1.22650184024013
25	0.743339616686416	0.982963642147961
26	0.546850276339448	0.716725004966465
27	0.478810448254272	0.579582575016289
28	0.474023720316603	0.526070092029084
29	0.515857147762815	0.509096322604618
30	0.685831953448086	0.60760517083561
31	1.42725232770043	1.46885925464683
32	1.42292834807262	1.46782247104586
33	1.3890599739144	1.45235235975674
34	1.16054475218677	1.31092331699083
35	0.868772110537598	0.988683945902016
36	0.626092965156963	0.715193102649542
37	0.688364279329548	0.644941363660543
38	0.652602168172185	0.554394037452636
39	0.551785864096176	0.49419116945071
40	1.19127037210925	0.779781945171385
41	2.0014465843297	1.60115430401505
42	1.66879206894578	1.46700025035714
43	1.59783562619348	1.4454453550248
44	1.34139505005866	1.2778964337967
45	0.960754179341191	0.981053856645697
46	0.719626172764352	0.701837753421212
47	0.755896741231748	0.607286946231056
48	0.726279172966602	0.530568060891081
49	0.702755049464133	0.503451745234048
50	0.745669765006774	0.515892345664543
51	2.32899553007141	1.56448341609636
52	2.10054906252353	1.49627419859752
53	1.77377711814197	1.4218109312631
54	1.46442998889029	1.26576655451683
55	1.17569779156359	0.986816163141739
56	0.920476117677747	0.710300352629881
57	0.871808745219893	0.603441931736992
58	0.913570406248493	0.566183771338659
59	0.866780798423521	0.511670031072719
60	0.885418288716739	0.518297646463477
61	2.1503609672252	1.45196530790414
62	2.49019877460128	1.53808758684935
63	2.20439964611666	1.46446550143707
64	2.09591867603583	1.34417194115686
65	1.37061032459106	0.947005068964733
66	1.30427826897153	0.783438756642984
67	1.29640071719749	0.680521317974947
68	1.17015570894676	0.589411974931027
69	1.03841790152799	0.543815831586863
70	1.02986632107569	0.520686564340375
71	2.67338761510072	1.54190652156365
72	3.03199130372088	1.54909525910774
73	2.17080596146412	1.41682738573797
74	2.07472220100307	1.26342884301136
75	1.63241486945417	0.965090707349927
76	1.41069141290626	0.750759912428084
77	1.26548759312577	0.612436301545501
78	1.25618667920084	0.547517836574117
79	1.24420357018255	0.529012909956529
80	1.22652836123242	0.534123419295121
81	3.12312294248757	1.54016881306638
82	2.7315862899745	1.47472614146461
83	2.22193437329191	1.3831268062046
84	1.97777816272986	1.23459867759849
85	1.72316275092721	0.937811878549414
86	1.52496609352657	0.746139190571301
87	1.37223642948871	0.601971028618936
88	1.22320316643037	0.523722214712413
89	1.34789876196228	0.520278679117449
90	1.31014516062131	0.522736895582596
91	2.72285092688899	1.48408003721084
92	2.96297702100293	1.48523480424682
93	2.26575712608805	1.34397675064667
94	2.09966749383851	1.19394711365322
95	1.78652038189897	0.918116216151901
96	1.56126902323717	0.723166426999639
97	1.45175562465493	0.606809311795405
98	1.4701808181033	0.535941073195018
99	1.24970830559186	0.479390297313416
100	1.29515894212745	0.493672267587503
1	1.11593575715733	1.69020577017918
2	0.940281211124916	1.57999298925068
3	0.75485617579322	1.42505578921972
4	0.601665548748508	1.26104037906624
5	0.424950718622614	0.882594645607484
6	0.365120292570536	0.714539129209197
7	0.303875830720257	0.559703413980404
8	0.318458617743053	0.50880876485453
9	0.317893856785723	0.481975960503546
10	0.380903083172804	0.516107060234429
11	1.10212607645261	1.58437867895786
12	1.1513744842544	1.64392897810934
13	0.909956558231254	1.45671472367799
14	0.665550108426134	1.19235237456398
15	0.542469213424907	0.944760129587516
16	0.64988117649114	0.881778510153934
17	0.385238641849694	0.549134455436681
18	0.413999373818627	0.532553432833041
19	0.378414683425415	0.488363603603929
20	0.386306542655562	0.491694946679985
21	1.38344875222076	1.62041344179383
22	1.19631630449504	1.4901457036384
23	0.997537012253915	1.36088720551935
24	0.785125332765441	1.16851750385866
25	0.604541701987259	0.886295999449266
26	0.593641543930891	0.720991817346197
27	0.462696635348678	0.547095953508573
28	0.461034654461519	0.503896698892596
29	0.487464125600164	0.519238373517443
30	0.47258530511654	0.506248641424336
31	1.55164742375998	1.5775666209854
32	1.39152444969121	1.48766944338831
33	1.13622808364494	1.32694539134877
34	0.970210225419179	1.21316849630542
35	0.807035584629344	0.910025966222376
36	0.787381066467919	0.777610672642244
37	0.59050728300996	0.566798784206422
38	0.548239275427343	0.501272344956718
39	0.518691188591394	0.489276137743473
40	0.528313873021193	0.482827021723844
41	1.67129852961678	1.50304767314504
42	1.58207132912951	1.47320195438916
43	1.298493628973	1.30003220836209
44	1.13138397981095	1.16866112133341
45	1.04238913944033	0.987955945484878
46	1.09518648381009	0.846361296283555
47	0.67723211646082	0.546817067083206
48	0.653581248348422	0.512081291920684
49	0.631945501612508	0.480384386282513
50	0.603648051030778	0.469916950786658
51	2.03396795140193	1.51901846620847
52	1.93736576560153	1.4895221508487
53	1.8593737027884	1.42180104297432
54	1.5504518413678	1.29658983262809
55	1.04824337887847	0.890402019381342
56	1.1423575866192	0.800190477634666
57	0.772628568650827	0.569166441114689
58	0.719278157344721	0.486876890054278
59	0.731910474432034	0.490239490824862
60	0.748931508366559	0.49398670571233
61	2.77708323587862	1.5534565626259
62	2.18327798018048	1.47135638314514
63	2.42478532412384	1.47257892038085
64	1.77296725209351	1.27219865602195
65	1.27420294204599	0.893129098981058
66	1.13568109443281	0.72046167856282
67	0.952340312995661	0.582018069449707
68	0.962149682284315	0.532499401644205
69	0.934770239685572	0.524263265732852
70	0.952677801543289	0.513787196399723
71	3.01579560738957	1.56745502429145
72	2.61184929534374	1.54020142918906
73	2.71183174699675	1.4640705564997
74	2.24000612042611	1.26132429764008
75	1.4964514031883	0.933449235580433
76	1.15450635689294	0.684688616796366
77	1.05734965957998	0.559224459576013
78	0.98969692250887	0.488055879184501
79	1.02124429450189	0.493289833953879
80	0.93540665558554	0.466456846742424
81	2.75265793153297	1.48215547817211
82	3.10585656025693	1.51433813531972
83	2.91696054841628	1.42784163882278
84	2.42375771281622	1.24953296031776
85	1.80580736501131	0.957629875823062
86	1.26108367223606	0.682250086637914
87	1.21455118249646	0.538649081423237
88	1.23157260755056	0.509829134670418
89	1.08133294184296	0.463664032658695
90	1.21382027796761	0.502730628585419
91	2.77880521581263	1.45511313502732
92	2.61061351117909	1.4216521836512
93	2.76700847418797	1.37256233585895
94	2.52263289774362	1.23310144257552
95	1.74897392820481	0.905063708083928
96	1.50715394879897	0.730690782016202
97	1.32285087887351	0.559132512642621
98	1.28099249150867	0.507921403751323
99	1.44388871522996	0.53720895979608
100	1.27563120170101	0.499786159693715
1	0.838895870107432	1.45950216891447
2	0.906878812815042	1.56616362414556
3	0.800030845504147	1.43514736352999
4	0.653213553145099	1.25989139954226
5	0.541791901896054	1.00613915327557
6	0.418933614985385	0.752787220656763
7	0.334488583241874	0.566301408919425
8	0.364555866826716	0.548336529141795
9	0.314711323235555	0.508092881391414
10	0.337782469257538	0.499065380177511
11	0.900308808034237	1.45008110254401
12	0.873022948272305	1.41629391561367
13	0.91584705167297	1.45361726671916
14	0.946028403752829	1.37089193074422
15	0.606860300284384	0.991957612279718
16	0.526139186317654	0.784554737836606
17	0.478769580241093	0.613627354698644
18	0.420448194187739	0.530154027668523
19	0.391628409537247	0.515126553989316
20	0.391975228144485	0.520030616260858
21	1.1656410481045	1.50708305479324
22	0.9276304158445	1.35190467374557
23	1.10404802485582	1.4523382639431
24	0.980137625035452	1.27975938133967
25	0.71324703465038	0.964753235193809
26	0.682842190743848	0.779578815475425
27	0.595606182724117	0.617019177695143
28	0.5427864089127	0.558716346332114
29	0.46718908749938	0.499621082470405
30	0.491110056648472	0.505677750126277
31	1.22876245042303	1.43693519136086
32	1.11350863566165	1.3764353510843
33	1.20273275437715	1.3843654885424
34	1.09360617540849	1.21862201477836
35	0.909987610164602	0.981595636240459
36	0.786952950709003	0.784300966627579
37	0.677387275928859	0.609282605004898
38	0.541304603226053	0.508172455940595
39	0.6028461869496	0.525768664798741
40	0.935148956602389	0.685006618159061
41	1.61648297721199	1.45733005831848
42	1.48776406234099	1.42402661124613
43	1.22468057152696	1.27006611408539
44	1.26600107300148	1.19805329858611
45	1.1456947963342	1.03108883467695
46	0.924872754936094	0.783575202543875
47	0.784786168418738	0.602598707049057
48	0.668532894106664	0.508244423087321
49	0.665688423037657	0.507400594455882
50	0.621859717323113	0.48215191914878
51	1.64974438432372	1.39318679311804
52	1.63896432269104	1.38968454027248
53	1.57077312142633	1.35379463446721
54	1.33157841596428	1.18162346194941
55	1.29457486013733	1.01471203828648
56	0.946866693935056	0.696174635040583
57	0.92938573049572	0.610003908806148
58	0.759526895404242	0.495689338134729
59	0.798196022140361	0.50883395697296
60	0.811844673343597	0.524643514579147
61	2.3895195957636	1.5135567312465
62	2.06955187918844	1.44225401661138
63	1.8674496322789	1.38360297978866
64	1.61832889212977	1.21718131632562
65	1.35236015445551	0.928131732168709
66	1.17139337296748	0.739506148359291
67	1.11458728789825	0.623928252513429
68	1.05231142402785	0.535372864904026
69	1.03898632922649	0.52417759368613
70	1.07396383694988	0.547800065820387
71	2.64376847723948	1.48797771343077
72	2.85112511780154	1.53938516673519
73	2.12984251141931	1.35892238972811
74	1.73074738362776	1.17426558532083
75	1.52645407197576	0.940078925422995
76	1.34436846391213	0.747394719641348
77	1.13155302511019	0.584707173387422
78	1.11489703564613	0.530197432072345
79	1.12472455869015	0.528382060277983
80	1.25389305679414	0.55941540034389
81	2.84232436192032	1.48399877556714
82	2.53412789329789	1.42094307319655
83	2.7201031829988	1.41563990273192
84	2.20015055703989	1.2513510471591
85	2.00609350938967	0.978637954557304
86	1.55950122597157	0.737203587775833
87	1.22062991862155	0.542111407596306
88	1.04988009838603	0.469586039760651
89	1.12353688526954	0.494015499131282
90	1.27028793883228	0.502569847491824
91	4.39272897512214	1.55619974655531
92	3.12413126062363	1.46418551614737
93	2.66549271760983	1.36485236244074
94	3.66765633974702	1.33239623515802
95	2.15924172002291	1.00311880248319
96	1.75262661167443	0.780366847116229
97	1.43205368477356	0.585241196640374
98	1.21434581750928	0.496142184186721
99	1.28463000122311	0.494886651832458
100	1.32938733578019	0.507771436484609
1	1.15328011691971	1.73083129437656
2	0.964859768675426	1.59264696491546
3	0.83644202560523	1.49214809585906
4	0.71057413270832	1.31583748359548
5	0.612294187815892	1.04766979093422
6	0.442445732964765	0.767034108230901
7	0.361650536955771	0.611660496952726
8	0.311622951198715	0.497089630093118
9	0.361750278938605	0.53778924526576
10	0.348282366643134	0.517640611574775
11	1.27028087089224	1.69949636163436
12	1.27861241064452	1.69828552750549
13	1.0903363426473	1.58540569151569
14	0.829919563835529	1.32755868152601
15	0.73703286257887	1.07903116800857
16	0.542694537384025	0.797221407397565
17	0.436010938000695	0.620765405897209
18	0.419910695485122	0.530133832601322
19	0.410975830943722	0.532817878362393
20	0.378703581079131	0.512035416450976
21	1.50433726616317	1.68464378280823
22	1.56424250477413	1.73226171235964
23	1.36560205026126	1.62370334690741
24	0.980588449520363	1.30164650381824
25	0.892576183859174	1.09148005254207
26	0.671543830030302	0.793594051342575
27	0.536773075728934	0.616651228744866
28	0.533784428835201	0.549512225014612
29	0.566684773570325	0.553632045993606
30	0.511617539459277	0.512439392205214
31	1.65874636344844	1.59105669310898
32	1.53356232479356	1.53327488487686
33	1.60814414357824	1.5633920782067
34	1.39717706111411	1.3877993165765
35	0.968834338321669	1.02694396158557
36	0.772762700718067	0.785295336707038
37	0.606066530586143	0.58170277944649
38	0.677856823500018	0.563988579411972
39	0.662566864689766	0.528724157671098
40	0.680469719555668	0.553189622778209
41	1.97153519296177	1.56285120017552
42	2.08278252523075	1.60557951378381
43	2.24209001707941	1.5929935289711
44	2.28705588976149	1.51091279937651
45	1.25447427439754	1.03973344953996
46	0.846452199897213	0.716592009362143
47	0.750769757327594	0.60012089871721
48	0.790303604060374	0.552444770798352
49	0.720832299206559	0.516623758928051
50	0.694020632067136	0.503759739722689
51	2.21864074794564	1.53664657564559
52	2.23603500939191	1.56793958640882
53	2.30525277774678	1.49358510216674
54	2.4086089368317	1.43065489559818
55	1.33449976515214	0.996149151638565
56	0.894224070845031	0.684486141004685
57	0.863432486809699	0.604099871994329
58	0.813882558903274	0.549386118412926
59	0.762943445726897	0.506665385180006
60	0.779302573492251	0.50291100227908
61	2.83500335670963	1.55781850790679
62	3.06449498246548	1.56936766569057
63	2.48823367695105	1.45058483031882
64	2.87468175545198	1.37935895435116
65	1.66880706179596	1.03420632430903
66	1.22931043263996	0.754821938656332
67	0.988469122736708	0.581939917274986
68	0.920899887969895	0.509886629941066
69	0.777137858857571	0.461331849938981
70	0.843987974679515	0.496579945652964
71	2.87932720464768	1.49701852109638
72	2.67262670084159	1.4902742681502
73	2.6520117017045	1.43846039094575
74	2.56952496822918	1.29256825733063
75	2.00181820412812	1.01332016880481
76	1.48066885383349	0.742684396946452
77	1.28476924881713	0.615464793259848
78	1.15969498104121	0.543488500594584
79	1.0193302062769	0.497967035448074
80	1.02770163686111	0.498066993183582
81	9.20558675273892	1.60252462794937
82	2.81480667124174	1.46218452663078
83	2.4046308795016	1.38194833736528
84	2.28747153191597	1.23642414779991
85	1.97747219654239	0.971586272669723
86	1.35404668318815	0.682994423536046
87	1.60796285202243	0.649901461633467
88	1.26588718975757	0.522140686672644
89	1.349263301199	0.517328650700034
90	1.24120879220086	0.501592815681098
91	8.7263866115741	1.63207892021048
92	7.86538849655722	1.55291300551766
93	2.90449188314958	1.39737303462009
94	3.17458574438985	1.28090835576752
95	1.923045169179	0.958187921721034
96	1.50275537665369	0.724035830413823
97	1.66884522769723	0.618550517902013
98	1.49732131237808	0.542605730271206
99	1.39638696870688	0.50585519961647
100	1.35115431645264	0.504138101940178
1	1.25697147195664	1.78300003052433
2	1.05586809019402	1.65250973763002
3	1.19317048514533	1.74230948317177
4	0.996632070059239	1.53498978659219
5	0.560817617646308	0.998570456166883
6	0.423305031866626	0.749788391095944
7	0.337438280573443	0.584589291560528
8	0.395481592170161	0.593613751911359
9	0.361830092495306	0.543295617570699
10	0.372229850424411	0.53421122936062
11	1.26759816563437	1.69865488457547
12	1.24425106462674	1.68906215358981
13	1.41028637269332	1.81397519288568
14	1.10842252055829	1.50575774562607
15	0.733104079578999	1.09105440882137
16	0.465541131455011	0.724577444796512
17	0.394062816045545	0.572038210297734
18	0.395221386262659	0.533810835998233
19	0.376979077313194	0.50450890854189
20	0.415344443921875	0.533557702711111
21	1.5935720401885	1.68305837823176
22	1.3505609367129	1.61183647045496
23	1.35777742607126	1.62745194151181
24	1.13860985036058	1.41976147423133
25	0.926674301669421	1.08588892330322
26	0.569064872776577	0.723398936699952
27	0.497528267984198	0.57020662867455
28	0.469731092238223	0.503337800468409
29	0.44662812465682	0.472665385090779
30	0.490085895188277	0.504561016829382
31	1.54709090567414	1.55910449842035
32	1.22402979935028	1.37224547708743
33	1.26038441663852	1.43103469147187
34	1.30875733313564	1.35188571154759
35	1.02939467700968	1.02419135774946
36	0.843916634362201	0.802018062601077
37	0.637859780001652	0.600753463536872
38	1.06988919659193	0.741206335938677
39	0.541998134363902	0.483276900551078
40	0.601245307852688	0.525228382327116
41	1.58880647770775	1.44318064175875
42	1.70019835107949	1.48834842767816
43	1.58913176106921	1.42963419104643
44	1.41507325041227	1.26322786268672
45	1.19617097610378	1.01029253960725
46	0.936548128335562	0.781815844336791
47	0.76428050241045	0.596641720833284
48	0.687654670182908	0.510185384973046
49	0.598707033660907	0.456459197501911
50	0.635979715887893	0.471809825327503
51	1.78086440555083	1.40374366478037
52	2.10132508259119	1.48081086633399
53	2.03541816769547	1.47448848478043
54	1.56188206272166	1.2650087414144
55	1.14650348518615	0.934889138706612
56	1.02599411643273	0.74980542400792
57	0.924369220821793	0.60097502513237
58	0.843719546832936	0.541164156935623
59	0.769987083649369	0.498534229382322
60	0.775642034169746	0.492633915666843
61	2.04217219696141	1.40515175138369
62	2.23116912461898	1.41963764810564
63	2.20706274904067	1.39994647957519
64	1.70824009175147	1.19499186621951
65	1.42704202247492	0.978081558859525
66	1.14881171112735	0.745931360696292
67	0.975915618623981	0.580151370506814
68	0.953290378661021	0.550052603474999
69	0.818060340885388	0.493922676457098
70	0.986202346320165	0.534083117726387
71	2.80783190137623	1.506953095012
72	2.74518511081389	1.50645710747381
73	2.91282834735461	1.46339360229002
74	2.33970228564375	1.30220759217248
75	1.56885064718803	0.985423501722886
76	1.37143990593519	0.756833244537166
77	1.07536314511773	0.555844244164209
78	0.942628168118419	0.479256705666631
79	1.0192460936621	0.505423163024707
80	1.09289837433682	0.508728730812493
81	3.23964251407998	1.44591012991362
82	2.7383674926633	1.45692128701909
83	4.28744433182198	1.47891657234287
84	1.97007983941697	1.17196124200314
85	1.67872864281183	0.937872392628347
86	1.47574044555919	0.71521674572674
87	1.28316297379325	0.566275862272473
88	1.22959231647553	0.510702090741858
89	1.16946977545826	0.492302224527958
90	1.25577897079943	0.522582159877657
91	3.46638328941467	1.44930668276192
92	2.70130734184926	1.43059317041229
93	2.95910077381378	1.38613908374397
94	2.03957978391916	1.14759403621495
95	1.83092391139597	0.914165633163177
96	1.55715871840583	0.721260016764139
97	1.40420558948159	0.558229900549781
98	1.22717986908901	0.48747761695922
99	1.387624604218	0.519179618583658
100	1.33002121490087	0.508155422370139
1	1.02554021016526	1.613274722654
2	0.915795969257722	1.55370032448287
3	0.870783920286208	1.47371571645436
4	0.827786071777224	1.40313548351298
5	0.63605091690339	1.0904875511245
6	0.54311487726691	0.844424790670532
7	0.362341618173504	0.58471851728556
8	0.342990116828612	0.552248232258042
9	0.300172660380133	0.479725902224198
10	0.288301845018554	0.448248429163053
11	1.02585133036454	1.52828295480523
12	1.0336031595637	1.52683110441558
13	0.938124246055107	1.45467525155734
14	0.883373250186318	1.3125709175179
15	0.728431005644398	1.1067218154636
16	0.57728650364609	0.824732165532487
17	0.424289402851698	0.57233946225891
18	0.392120962096131	0.53655576794638
19	0.314658082735653	0.453399998276274
20	0.329483487772893	0.454969528247983
21	1.35443269030459	1.59849338428466
22	1.02921263470908	1.40579528394694
23	1.02181220787675	1.37764527064013
24	1.07542447926162	1.34192394022266
25	0.777413177315758	0.995807114965285
26	0.657700668256961	0.76799520122183
27	0.494065234736773	0.586552819016451
28	0.398898246386646	0.482057540609794
29	0.395068450033479	0.445868109435903
30	0.451772970415627	0.481074909479698
31	1.43105746154923	1.4597686373374
32	1.29251729635268	1.43127923836525
33	1.24297087854201	1.40742004283245
34	1.08591876980097	1.23403540390251
35	0.922635970442215	0.993655372102832
36	0.806144156203445	0.776785559709014
37	0.608124275103464	0.590400678890764
38	0.536559370973903	0.516305775022111
39	0.575961530568203	0.494584979613286
40	0.564707297108567	0.475148383693798
41	1.84631642871048	1.51555633542175
42	1.65144263320353	1.44898796399747
43	1.41564063506227	1.38271574501867
44	1.1761948039422	1.18952658430131
45	0.999661677508226	0.953536503575699
46	0.833281625145093	0.729083317881205
47	0.716808372245749	0.577565904551471
48	0.740471449690834	0.533252377051003
49	0.812105380800715	0.551421245213538
50	0.763222522213311	0.524763387354313
51	1.90950983076905	1.47902990981287
52	1.62087540923144	1.3845751511964
53	1.36378135546546	1.29860944697971
54	1.31624163860141	1.20739944844566
55	0.92237220209842	0.849003680264162
56	0.978390926596347	0.737352909439663
57	0.90934399067448	0.612161364952609
58	0.979923837012056	0.589593211133691
59	0.891215545837768	0.530687546686023
60	0.908247242594261	0.535469197979943
61	3.07319468538366	1.57813630212228
62	2.19296236763993	1.45177318578566
63	1.50742740639973	1.28315222247816
64	1.22072910388589	1.09659040880632
65	1.19174790502003	0.907936625961845
66	1.13306934720445	0.752902422520229
67	1.04464220124741	0.599226463476816
68	1.01475591640276	0.533439341300723
69	1.01978683780494	0.532954508092403
70	0.93598574124962	0.500320739346258
71	3.06800720727643	1.53714075785345
72	2.26171312965604	1.41797978239083
73	2.46165884798142	1.42235637301219
74	1.83586835483127	1.25656829819754
75	1.47403288903575	0.927519552431462
76	1.28802042772278	0.720153710997116
77	1.22413435506649	0.631503158455495
78	1.10562514676664	0.535049413361451
79	1.02022179047074	0.50348517376892
80	1.18404574215385	0.540463654814924
81	2.60267716161604	1.46353466967986
82	2.50765024971053	1.4325438792997
83	2.82168823937548	1.4345445544305
84	1.99315862529129	1.21307449614523
85	2.31844981903337	1.00239199400796
86	1.88647144344094	0.766958685145223
87	1.36480411398339	0.581747060045766
88	1.12197029065363	0.494340415357524
89	0.941191538122488	0.44219947566862
90	1.19265673956995	0.495923217375866
91	2.44199119844139	1.42413271918691
92	2.75062643285359	1.44946854714392
93	2.73092866976845	1.40712228921516
94	3.74958461322278	1.26908397757693
95	2.53961150814588	0.973216405421888
96	1.90551354220324	0.725144826587347
97	1.46316435968973	0.572023144069706
98	1.22174985267533	0.504022302231281
99	1.22546669159611	0.47957424087491
100	1.20332527406311	0.478432055842716
1	1.08210764077966	1.63917068947408
2	1.20281270899682	1.76668782985929
3	1.03049102060292	1.61473797920358
4	0.866810666836776	1.43764344911294
5	0.58257119528306	1.05149136435209
6	0.405854246951017	0.721207633901916
7	0.413283924612422	0.628754668404173
8	0.360946966382953	0.528315542636293
9	0.327032295549771	0.509948350379219
10	0.381664904067688	0.547738900947106
11	1.03726901253927	1.51574013318507
12	1.12262670043093	1.5732060145065
13	1.10451440296039	1.57790850099209
14	0.961314551288402	1.39534074822159
15	0.616756201398307	0.993772406742056
16	0.53508889251753	0.766685521357928
17	0.468717805831718	0.609656246242712
18	0.407368338948681	0.525392646548789
19	0.359897216673873	0.476423147117394
20	0.385107432538422	0.512615436611362
21	1.3254831275251	1.54151582953803
22	1.29490957138822	1.56727225511222
23	1.1520613969873	1.45326712140038
24	1.05170947557681	1.36331981620552
25	0.747823193881499	1.01267643860788
26	0.66237807071621	0.786577180956542
27	0.620493910844505	0.669956153517722
28	0.456872911834371	0.503736734668254
29	0.48064725648462	0.521372658845796
30	0.550183308521149	0.566802751244344
31	1.55668356035422	1.53096576950252
32	1.6760432975393	1.58496304247309
33	1.61043106118899	1.5630483362523
34	1.35206279076297	1.40091425685361
35	0.899789606737876	0.996782601303773
36	0.651513922082373	0.720666250552797
37	0.620458800298026	0.592592566258655
38	0.587895025769875	0.505873435392978
39	0.591123703406583	0.500800765962161
40	0.60846439499899	0.53713886295172
41	1.78998559494256	1.53159501674351
42	1.76039908428874	1.49710940552168
43	1.65987089972834	1.50952491029694
44	1.88092412651443	1.45382574159517
45	1.11566454983221	1.00496634786326
46	0.912033915390625	0.7432366479381
47	0.764727909777509	0.59139098680336
48	0.773171087676093	0.538425432372635
49	0.754049913655524	0.533325816967603
50	0.666253743767435	0.487577729687838
51	1.86726563532545	1.48155637652407
52	1.75180217103558	1.43501968567181
53	1.77330171786115	1.42496105183239
54	1.65500570683919	1.30261903832798
55	1.19819640364964	0.96817082840747
56	0.962219673637373	0.727072731591492
57	0.883212496598669	0.590599652134196
58	0.765474742083605	0.494316028279978
59	0.819069831053814	0.516385911230295
60	0.815052010453814	0.515522425389301
61	2.28784228718283	1.49851173077088
62	1.90630357237271	1.41750297792308
63	1.76672387662175	1.36478931070796
64	1.88055622019061	1.28902229329095
65	1.36024301931764	0.953536107944614
66	1.06234262117826	0.70404219690306
67	1.1792451646033	0.633933280721033
68	0.980990187337686	0.545279251419948
69	0.896416423586717	0.504908667999113
70	0.782201793631094	0.460046474447713
71	2.25386975778131	1.45298702783819
72	2.18982337645631	1.44644002849976
73	2.17364442375924	1.41630952878982
74	1.77653187866814	1.18531763986579
75	1.3874197687476	0.930470419475339
76	1.16074292694831	0.67161015961507
77	1.18666300340301	0.583876230741795
78	1.05908440270912	0.524072728325368
79	1.03399892552337	0.49451346988751
80	0.979336794568793	0.475524766283383
81	3.16895504015365	1.50812231368974
82	2.40193614970297	1.43234037303528
83	2.38307696641265	1.3867047285621
84	2.40954638949282	1.27755807197196
85	1.78650965880501	0.960328462664513
86	1.3898440530933	0.721070147388181
87	1.36737218321906	0.613646747676599
88	1.24778317260575	0.53984282855164
89	1.10499806744158	0.483939371681679
90	1.13375908721661	0.492513523784794
91	3.31819241761127	1.49634892832461
92	3.51896785973168	1.50171312553962
93	3.05252107819099	1.43009649034347
94	2.77529650225597	1.23613352033631
95	1.85701838324903	0.936250801066095
96	1.5015399479247	0.719377642619431
97	1.4312940156398	0.584549728273893
98	1.27015063704218	0.512531860812687
99	1.20218972680695	0.491517943810861
100	1.14981836953107	0.480007071083564
1	1.23747229838665	1.77092337056238
2	1.17526337340457	1.73571883516653
3	1.09036649028357	1.66740454121671
4	0.767180603558791	1.39356295805261
5	0.55739107637119	1.02411897801465
6	0.428721966303665	0.753714155109912
7	0.335379970091111	0.57119633579844
8	0.317592518407463	0.502670352719064
9	0.336172631247774	0.507244169537462
10	0.382165418379943	0.543650565280782
11	1.28559262834248	1.75552952421441
12	1.22781862721106	1.66839619451833
13	1.29408273039262	1.68285787927548
14	7.42567942640918	2.10036425249543
15	0.593786030345394	0.976548951621122
16	0.5024783392034	0.768106400428377
17	0.458698430493544	0.627654397332433
18	0.383668238019196	0.532229745879032
19	0.413086019875671	0.523519200332138
20	0.425201210782233	0.534306530466627
21	1.64112639163571	1.74521188198158
22	1.49521932070319	1.64847934838009
23	1.32966677252264	1.53002237377067
24	1.2575444264627	1.49686867236907
25	0.846271017506148	1.02945618492254
26	0.597672192859752	0.745697470644336
27	0.511087090378626	0.597573326940418
28	0.519907123042423	0.55113990042327
29	0.515233008837699	0.523056255578106
30	0.534991722110039	0.546726777662896
31	1.54061234625381	1.57851664198808
32	1.64580432150882	1.58395131071982
33	1.73940923311329	1.59588596711239
34	1.42661614433869	1.37480157931157
35	0.938525592910871	0.965151025494678
36	0.714399512794955	0.726494296716416
37	0.633451283847093	0.584064120775102
