"LocID"	"lon"	"lat"	"param1"	"param2"
128	-102.327649	31.118624	2.96539401601555	213.595234748143
129	-101.699199	31.133336	3.06529559202318	259.213360609449
130	-101.070336	31.144985	1.34059765938727	22.7469828303482
132	-99.811755	31.159072	1.08427520099562	21.5239622652241
133	-99.182229	31.161502	2.46328408065362	234.447308399663
134	-98.552675	31.160854	3.91693482823234	299.46661636874
135	-97.92319	31.157128	4.21041713663265	324.094054518834
136	-97.29387	31.150327	3.34923275541967	247.102229160818
137	-96.664811	31.140453	2.95184246770577	223.570667385715
138	-96.036111	31.127514	5.16638639857933	301.254255677809
139	-95.407864	31.111514	5.81285298580447	306.764098200584
142	-93.526796	31.045252	2.61769291405266	183.813427600268
143	-92.901312	31.017115	3.35775775119594	160.814573819047
144	-92.276752	30.985978	3.37680936306155	188.981176123676
145	-91.653209	30.951856	3.00016037903204	187.640813502507
146	-91.030774	30.914769	2.80799114170099	185.267798993435
147	-90.409536	30.874734	3.09238345187935	194.275531717281
148	-89.789585	30.831773	2.74949107811636	208.364482355592
149	-89.171008	30.78591	2.91032017868328	247.128294958819
150	-88.553893	30.737166	2.67588111940453	235.13132305532
151	-87.938324	30.685568	2.62108700555101	233.710420474973
152	-87.324385	30.631143	1.92961810951941	162.342845370384
153	-86.712159	30.573917	2.12977133829453	209.86978622374
154	-86.101727	30.51392	1.21097053418635	34.0316038894525
155	-85.493168	30.451183	3.0263468083818	292.358052873571
156	-84.88656	30.385737	3.1658105386057	274.779702356378
157	-84.281981	30.317615	3.7165137531533	268.721242266505
158	-83.679503	30.24685	3.66019837207262	249.805131750535
159	-83.079201	30.173478	3.77926775487981	286.900043835832
160	-82.481146	30.097534	2.84192247328747	242.223967453749
161	-81.885406	30.019056	4.05161679879351	280.051101596367
162	-106.124762	31.50379	2.5926397235946	128.286321123611
163	-105.497284	31.537355	1.16198229515259	24.7576071253942
164	-104.868806	31.567867	3.20662843797912	153.583268308297
165	-104.239421	31.595307	2.10971324084023	144.074929427537
166	-103.609224	31.619662	1.94139783845253	141.68566317397
167	-102.978313	31.640918	2.76838084489933	209.796658834725
168	-102.346783	31.659063	1.92268088675039	141.019206019228
169	-101.714731	31.674089	1.25047338410324	50.9317303266359
170	-101.082257	31.685987	1.48927666229065	41.4234025765307
171	-100.449458	31.69475	2.62199799628888	214.512747306901
172	-99.816432	31.700374	3.21086644956864	288.06746904779
173	-99.183279	31.702856	3.13933083807515	290.033877960944
174	-98.550097	31.702194	3.27533156394579	312.919139803231
175	-97.916985	31.698389	1.25082775657091	46.4205571086494
176	-97.284043	31.691442	3.46377018368949	307.028061445122
177	-96.651369	31.681359	4.4514470514333	297.364947301456
178	-96.01906	31.668143	2.87622928614602	269.927628188226
179	-95.387217	31.651802	2.3867345194023	240.642472557926
181	-94.125313	31.609783	2.0727705668471	236.860855014264
182	-93.495447	31.584127	2.69669349856893	259.964343323249
183	-92.866432	31.555392	3.15743787013293	215.87762729828
184	-92.238363	31.523592	3.1159186947984	198.846488229151
185	-91.611335	31.488746	2.70617688004202	191.329587147425
186	-90.985441	31.45087	2.38381055170659	184.032942379281
187	-90.360773	31.409985	3.28268185566313	229.15495506356
188	-89.737422	31.366114	3.75591660499428	235.935203398231
189	-89.115477	31.319278	2.50320247694061	215.527228720457
190	-88.495027	31.269503	2.26935919339562	205.517024944419
191	-87.87616	31.216814	2.31415904870842	206.925940299633
192	-87.25896	31.161239	2.26724631084912	229.262575255667
193	-86.643512	31.102806	2.46210849934659	234.479276940222
194	-86.029899	31.041545	2.22483201472463	190.794552270189
195	-85.418202	30.977488	3.2096808565774	255.23126377304
196	-84.808501	30.910667	3.92289556762836	307.506846832928
197	-84.200872	30.841115	3.83825869924256	250.253848134578
198	-83.595393	30.768867	0.963364661900178	40.0920231003318
199	-82.992137	30.69396	3.25211901520721	257.355090646243
200	-82.391177	30.616429	4.42393959935791	283.015114473563
201	-81.792583	30.536314	3.70807407410776	282.971421059467
202	-111.784318	31.595658	6.43079692003636	271.760313606196
203	-111.166642	31.656985	1.01775134723126	28.4616175332235
204	-110.547125	31.715414	1.2289031282415	66.4828272753822
205	-109.925851	31.770914	1.23233707562463	68.6144727489576
206	-109.302906	31.823457	2.57719894424517	177.308246699344
207	-108.67838	31.873015	1.94939403497641	150.066983520254
208	-108.052361	31.919562	2.9169539357432	164.811928895186
209	-107.424941	31.963073	1.98377597231461	99.990040725822
210	-106.796211	32.003526	1.66270814287886	52.8569439113619
211	-106.166266	32.040899	1.74349783893509	56.2832949959074
212	-105.5352	32.075171	1.84811832903199	62.2057345869414
213	-104.903109	32.106326	1.94453003179506	66.2398827102881
214	-104.270089	32.134344	5.30504781364866	208.402437196712
215	-103.636238	32.159213	2.36038834324316	192.852743754578
216	-103.001655	32.180917	3.19700679616989	282.884815191497
217	-102.366438	32.199446	1.43384551839256	46.6914804126013
218	-101.730687	32.21479	1.3135832945774	61.2453140117353
219	-101.094503	32.226939	1.41817923384824	28.9163957870251
220	-100.457986	32.235887	1.53843808517346	41.0658419985027
221	-99.821237	32.24163	2.98010700128785	260.387387062155
222	-99.184358	32.244164	3.06479770790713	298.12693789958
223	-98.547449	32.243488	3.87550479816031	322.452052363124
224	-97.910612	32.239603	1.19355949875327	31.5003604065666
225	-97.273948	32.232509	5.88780451158956	330.634283446858
226	-96.637559	32.222213	1.22062438731029	21.5089465444685
227	-96.001546	32.208717	2.05572508954073	182.146628048017
228	-95.366007	32.192032	5.23347260531541	320.667816325679
229	-94.731045	32.172164	0.861446985441549	50.6259943401238
230	-94.096758	32.149126	2.39976689221031	276.727339602882
231	-93.463245	32.122929	3.02357535333985	285.894463003267
232	-92.830605	32.093588	3.91811415373183	323.83637010432
233	-92.198933	32.061119	3.04243005684003	234.359510036809
234	-91.568328	32.025538	2.92944495683361	230.056806033825
235	-90.938883	31.986866	3.5402954796686	236.236468938445
236	-90.310694	31.945122	2.74488865940315	211.475990586874
237	-89.683852	31.90033	2.99762492723355	228.451449434117
238	-89.058451	31.852512	4.4428768406027	270.993986409126
239	-88.43458	31.801694	2.11809572751168	220.165878643705
240	-87.812328	31.747902	2.18101732099102	213.591876589957
241	-87.191783	31.691165	1.04715741724614	34.9003352395495
242	-86.573031	31.631512	2.65166638633705	234.406223544206
243	-85.956156	31.568974	2.9269071673682	239.987359044269
244	-85.341241	31.503582	2.90531977097521	240.021146849498
245	-84.728368	31.435371	3.64555661118986	316.948409286836
246	-84.117614	31.364375	0.662829229243003	4.24164860236797
247	-83.509059	31.290629	5.76361355040614	342.271012309077
248	-82.902776	31.214171	1.32219378737833	65.7611640556718
249	-82.298841	31.135038	3.32702951266601	244.979413371384
250	-81.697325	31.053269	4.64367693917468	296.374792654054
252	-112.477687	32.057916	1.2985292478307	55.86207059527
253	-111.858619	32.123434	1.1655038038309	27.4800651247014
254	-111.23758	32.186028	1.47968248583411	71.2175248393268
255	-110.614656	32.245666	1.84878136480469	116.587935050436
256	-109.989933	32.302316	1.84286263292771	135.38215443725
257	-109.3635	32.355948	1.28239527215794	69.0235606484408
258	-108.735448	32.406535	1.6457868324901	115.491507396133
259	-108.105867	32.45405	3.16706650910782	149.667191566099
260	-107.474851	32.498466	1.26867370964626	26.1947725875535
261	-106.842494	32.539761	1.7365309256504	67.4657574069493
262	-106.208891	32.577913	2.3254217359989	77.3127550614811
263	-105.574141	32.612901	2.16408827489421	78.8347103132972
264	-104.93834	32.644705	2.14404339235899	62.9110730355519
265	-104.301588	32.673309	1.91938230685336	21.7872791394468
266	-103.663984	32.698697	1.26424424259303	28.1598730275793
267	-103.02563	32.720856	2.24005414899116	293.994412802339
268	-102.386627	32.739772	2.69159491246417	291.363400339671
269	-101.747077	32.755436	3.95860725730886	368.831297926663
270	-101.107082	32.76784	3.60317369779141	337.015702095212
271	-100.466746	32.776976	3.00660333146016	244.176929974136
272	-99.826173	32.782839	3.80836804288675	248.138683827956
273	-99.185466	32.785426	4.1349485824124	303.165991955665
274	-98.544729	32.784736	3.22809009141239	299.582012011267
275	-97.904065	32.780769	5.16537729494198	419.130305979316
276	-97.263579	32.773527	2.77564961748676	235.578777782646
277	-96.623375	32.763015	3.13654538158134	309.959710524837
278	-95.983555	32.749237	2.96532054727785	279.003727829803
279	-95.344222	32.732202	2.48856815766658	270.784857424702
280	-94.70548	32.711919	3.52258332576707	329.216806919557
281	-94.067429	32.688399	2.72969296085622	293.812630738781
282	-93.430172	32.661655	3.13962662241043	296.009150098614
283	-92.793808	32.631702	3.41591058671594	299.416012324718
284	-92.158438	32.598555	2.50650894789859	246.391381366578
285	-91.524159	32.562232	2.85503681562744	253.460636067835
286	-90.89107	32.522754	2.83563711880403	237.047203040841
287	-90.259266	32.480142	2.82781548850842	228.902036549714
288	-89.628842	32.434418	3.30207977402007	257.665117260191
289	-88.999894	32.385606	3.38149396553837	268.812387329967
290	-88.372512	32.333734	3.53332128293188	274.505506044014
291	-87.746789	32.278827	1.85883318107599	181.841173987263
292	-87.122813	32.220916	2.25008570132358	205.928851271011
293	-86.500672	32.160029	2.67876602278174	264.9839488462
294	-85.880453	32.0962	2.75657095006323	275.090323117008
295	-85.262239	32.02946	3.4470233786573	287.957852639553
296	-84.646114	31.959845	5.38298491735952	357.100626668376
297	-84.032158	31.887389	4.58886138027581	319.239369706265
298	-83.420451	31.812129	4.3755063189886	338.255173204564
299	-82.811069	31.734104	1.08269770311593	24.9257349939542
300	-82.204087	31.653351	4.12959316457767	282.599442983207
301	-81.599578	31.569912	3.40997172882288	236.391080690162
302	-113.795909	32.441631	1.40745495259762	27.4784222536255
303	-113.177727	32.514347	1.98552649821793	188.672943167154
304	-112.55736	32.584152	1.01810617009716	15.4258783513766
305	-111.93489	32.651009	2.48281165451167	186.97254771485
306	-111.310403	32.714884	2.34156130895342	165.247141845119
307	-110.683985	32.775744	2.38659135486389	184.270714766616
308	-110.055725	32.833557	2.24047602273985	206.125678746719
309	-109.425714	32.888291	2.05840544258243	180.34450949647
310	-108.794044	32.939918	1.72120699008482	171.537151515889
311	-108.160808	32.988411	1.89698116450199	60.2243369896824
312	-107.526102	33.033744	2.21717618129605	122.531248022873
313	-106.890021	33.075891	2.12751345661594	81.9293022673014
314	-106.252665	33.11483	1.98057424661238	67.7767162366654
315	-105.614132	33.150541	1.87417306366842	59.5093247474111
316	-104.974523	33.183003	2.03333575837314	58.006320602563
317	-104.333939	33.212199	1.55971584773943	22.7182848985116
318	-103.692481	33.238113	1.31856110681572	48.6231863884286
319	-103.050255	33.260731	1.07869877404717	25.0467923078272
320	-102.407363	33.28004	2.63210119175521	286.148099237295
321	-101.76391	33.296029	2.55296556299314	281.549530528298
322	-101.120002	33.30869	1.07224226849148	34.7151043099961
323	-100.475744	33.318015	2.41433959104428	235.342354848083
324	-99.831243	33.324	2.70400538719696	280.548898093391
325	-99.186604	33.326641	2.80629968199587	286.184300307773
326	-98.541935	33.325937	2.97710457180501	274.650599913863
327	-97.897341	33.321887	3.79571679403954	334.16631843598
328	-97.252929	33.314495	2.35957154787596	228.579310999368
329	-96.608805	33.303765	2.96230971320239	274.486133685366
330	-95.965076	33.289701	2.16484560253533	227.347883320689
331	-95.321847	33.272313	1.89536459787753	202.904493713106
332	-94.679222	33.25161	2.85575930280029	282.177073702913
333	-94.037307	33.227602	2.47918776739915	287.352316602868
334	-93.396205	33.200304	2.72593697274047	284.282034245574
335	-92.756019	33.169731	3.12300670580352	314.016969511862
336	-92.11685	33.135899	3.73873048953459	325.571283173646
337	-91.478801	33.098826	2.77828666582954	267.833492747225
338	-90.84197	33.058533	2.8750646826567	265.038841049293
339	-90.206457	33.015041	3.77003234204025	294.67643801633
340	-89.572358	32.968375	3.5151870857788	284.86999157809
341	-88.93977	32.918559	3.66643817714211	271.458803196908
342	-88.308787	32.86562	3.99845912688779	279.755223502977
343	-87.679502	32.809586	3.59511738656615	277.238167006976
344	-87.052007	32.750486	2.4456633219005	209.705533556102
345	-86.426391	32.688353	2.92911198299424	255.31745950997
346	-85.802743	32.623218	2.71361506062953	285.505378132748
347	-85.181148	32.555115	3.5365008330119	305.25169653776
348	-84.561691	32.48408	2.65188025582523	247.804413835475
349	-83.944454	32.410149	3.61713039104086	277.824253016493
350	-83.329518	32.333359	2.72512390955796	243.624540141916
351	-82.716961	32.25375	2.77506295345037	258.854135677815
352	-82.106859	32.171362	4.09412519996028	273.7300042045
353	-81.499287	32.086235	4.23319179991435	265.334091134141
354	-116.955938	32.550703	1.41435918388783	63.4104485513135
355	-116.346763	32.63913	1.45569947869843	53.9198399026907
356	-115.734956	32.724792	3.81424810101471	119.303954421298
357	-115.120593	32.807646	3.46446647664611	159.568100096141
358	-114.50375	32.887651	2.31732017667157	211.279235180644
359	-113.884505	32.964765	2.25163714087484	212.671625440029
360	-113.262939	33.038949	1.8031213447051	135.566142200008
361	-112.639136	33.110166	1.02628611820205	17.3321696320292
362	-112.013179	33.178377	2.88246999362258	240.210453339688
363	-111.385156	33.243548	2.50001570617309	236.659957976276
364	-110.755156	33.305644	2.90754116144612	233.111250257745
365	-110.123269	33.364632	2.74738119041713	208.426742110558
366	-109.489587	33.420481	1.69846170137907	118.489202138458
367	-108.854206	33.473161	3.1443698354988	164.851415944511
368	-108.21722	33.522644	3.44488858450995	185.090927564994
369	-107.578727	33.568902	1.55086895413697	14.3260270910338
370	-106.938825	33.611912	2.134098169607	75.959371351846
371	-106.297616	33.651649	1.74927627030632	52.280535123007
372	-105.6552	33.688091	1.73490284799617	40.6682034315612
373	-105.011681	33.721219	1.67816977984844	40.134070825589
374	-104.367162	33.751015	3.82501240848174	148.593821909544
375	-103.721748	33.777461	1.14224287919119	33.5573947221783
376	-103.075545	33.800543	3.74291856224098	337.985307521386
377	-102.42866	33.820249	3.0335083232101	311.902002818421
378	-101.7812	33.836567	2.85677320101036	284.990348052731
379	-101.133272	33.849488	2.2743877517014	257.685145666311
380	-100.484986	33.859005	2.55078077673459	271.673049985113
381	-99.83645	33.865113	2.8697349251789	265.587957627652
382	-99.187773	33.867809	2.83602624982671	237.783053814778
383	-98.539065	33.86709	2.70045001169872	233.09964860032
384	-97.890434	33.862957	2.3091577821504	226.930161250765
385	-97.24199	33.855413	2.9352260103579	256.142264448584
386	-96.593842	33.844461	2.3579661355636	240.170266843855
387	-95.946098	33.830109	2.56633630204885	250.266247661372
388	-95.298866	33.812363	1.74899001250023	196.382118210047
389	-94.652255	33.791234	1.77200707048894	192.104234269798
390	-94.006372	33.766734	3.0728073947465	267.19041946448
391	-93.361322	33.738875	4.1734145318255	343.487925590198
392	-92.717211	33.707675	4.4299274850855	333.228534258225
393	-92.074144	33.673149	4.57696712073732	334.955750579909
394	-91.432224	33.635316	3.77375960835363	328.493796453033
395	-90.791553	33.594199	3.84839911013943	290.253555403864
396	-90.152233	33.549818	3.02208807875152	261.755375299794
397	-89.514362	33.502198	2.89317261008391	269.764119236793
398	-88.87804	33.451366	3.54533919359996	286.476194216836
399	-88.243363	33.397348	3.60415661795318	282.31048137599
400	-87.610425	33.340173	2.66116398391854	261.281299344345
401	-86.979322	33.279873	1.23150255261406	73.6130823598129
402	-86.350143	33.216478	3.82113082712707	323.506878451062
403	-85.72298	33.150022	3.14457777319848	349.999451477108
404	-85.097919	33.080541	2.76547158835485	331.996365909262
405	-84.475048	33.00807	0.949655961205415	35.4888213670861
406	-83.854449	32.932648	0.978437113685593	52.5213795157931
407	-83.236206	32.854312	0.897304568440498	20.9126046050755
408	-82.620397	32.773102	2.91241949159614	226.6460284044
409	-82.007102	32.68906	4.25314506303252	296.757429456835
410	-81.396394	32.602229	3.23649182058633	234.455244380251
411	-80.788348	32.51265	2.72254605985029	208.031421751381
412	-117.063322	33.065335	3.06536755128048	244.870316905975
413	-116.450974	33.155516	3.45960881213656	253.125944605806
414	-115.835933	33.24288	0.94410767459654	17.5809895375181
415	-115.218275	33.327383	3.61143231608147	217.078244199977
416	-114.598078	33.408983	2.56075635535081	219.392451491121
417	-113.975422	33.487638	2.47477893136355	236.320024484881
418	-113.350389	33.563307	3.41514062414422	268.841676516097
419	-112.723065	33.635951	4.10689905901761	274.740667010442
420	-112.093534	33.705532	3.49858827279859	262.159747047148
421	-111.461887	33.772013	3.40642933501794	273.251696979507
422	-110.828214	33.83536	3.56678249669515	235.304804731166
423	-110.192607	33.895537	2.15249309847126	174.54759904132
424	-109.555161	33.952514	1.43615055240375	55.1247276028484
425	-108.915972	34.006259	1.28283456146635	45.1843906077214
426	-108.275139	34.056744	4.41397268555083	120.198624177152
427	-107.63276	34.10394	2.67790603568517	97.7842236689253
428	-106.988937	34.147822	1.88875375721771	62.4901199424052
429	-106.343773	34.188366	1.90404919312278	54.4437814653339
430	-105.697372	34.225549	1.78068089999146	49.3915011286701
431	-105.049839	34.259351	2.17304407423221	95.2638943167443
432	-104.40128	34.289753	1.4460387099397	75.413363137349
433	-103.751804	34.316738	1.97292335121404	153.35221391318
434	-103.101518	34.340291	3.17456443862042	240.846704863884
435	-102.450532	34.360398	1.93962537166949	184.705703478301
436	-101.798956	34.377049	0.936365551323629	47.4844653684114
437	-101.146901	34.390234	1.11161529338994	52.068072237307
438	-100.494478	34.399946	2.02384068470562	213.063951382961
439	-99.841798	34.406178	2.71652300206657	238.043523675386
440	-99.188974	34.408929	2.44697179556451	216.504224162738
441	-98.536117	34.408195	2.60626751542508	231.002701016167
442	-97.883341	34.403978	2.67682908181275	239.499808911541
443	-97.230755	34.39628	2.10135859785551	210.241048074292
444	-96.578474	34.385105	2.18960129871728	226.028749287529
445	-95.926607	34.370459	2.23694990488568	230.249538873912
446	-95.275266	34.352352	2.04795470352727	231.252461414257
447	-94.624561	34.330792	1.80046325468701	206.30591561958
448	-93.974603	34.305792	1.68833999166782	202.109359122247
449	-93.325499	34.277366	2.48982540218693	308.461291554449
450	-92.67736	34.245531	3.64673388953161	340.577020882626
451	-92.03029	34.210303	4.81731438043082	365.235225452517
452	-91.384397	34.171702	2.8234704738129	299.156806764063
453	-90.739785	34.129749	3.28942487141764	283.01510792259
454	-90.096558	34.084469	4.75843613062408	303.648637484927
455	-89.454818	34.035885	2.57429077646561	240.074735427626
456	-88.814665	33.984024	2.85442815900888	262.01360151577
457	-88.176198	33.928914	2.69754837845522	250.658142117309
458	-87.539515	33.870585	3.27597343618372	277.675632151344
459	-86.904711	33.809069	2.88294049425171	300.982713721313
460	-86.27188	33.744399	3.34382840633483	328.529602192547
461	-85.641113	33.676608	3.18200400340102	322.524811947798
462	-85.012501	33.605732	3.70893521455881	416.137915737483
463	-84.386131	33.53181	3.61896025086899	274.916412841625
464	-83.762089	33.454879	3.70134338238809	307.026901813803
465	-83.140459	33.374979	4.04119855760513	283.154988611213
466	-82.521321	33.292151	3.20882497671678	231.211910291612
467	-81.904756	33.206438	2.30319939323797	207.495445113776
468	-81.29084	33.117883	3.35776049482104	242.643171630659
469	-80.679647	33.026529	2.99146717152465	223.352704191955
470	-80.071251	32.932423	3.48187430239614	239.318978275773
471	-118.396096	33.387282	3.56692287048009	394.276255728336
472	-117.173471	33.579608	3.58803481095414	291.77915216013
473	-116.557877	33.671561	3.33512784148345	249.149300203655
474	-115.939526	33.760646	0.940086073648905	21.3466033186367
475	-115.318495	33.846817	1.75261422272381	173.301104454876
476	-114.694865	33.93003	1.80060506345754	189.861711781456
477	-114.068716	34.010243	2.35998475280175	290.972587113994
478	-113.440132	34.087414	2.71049269249171	243.14282476519
479	-112.8092	34.161502	3.00095975979532	249.862988051349
480	-112.176007	34.232468	3.56915512246659	252.245101998061
481	-111.540645	34.300275	4.1363335326059	266.003196126648
482	-110.903206	34.364887	2.86435236421187	262.117433064719
483	-110.263785	34.426269	2.31597145629918	200.947264144525
484	-109.622478	34.484387	1.56528236767213	51.7601969890904
485	-108.979384	34.53921	2.05394587799376	110.659214816795
486	-108.334603	34.590709	3.17131327775406	115.480995323926
487	-107.688238	34.638854	2.27437509276618	67.8374414335246
488	-107.040391	34.683619	1.67368386479666	18.3738128238071
489	-106.391168	34.72498	2.26842306608305	71.6945606325611
490	-105.740676	34.762913	2.03229881770673	73.4429949024644
491	-105.089023	34.797397	1.44631753617432	18.9653414808855
492	-104.436317	34.828413	1.43688699289274	65.4517973646411
493	-103.782669	34.855943	1.20820184794218	42.9400687248911
494	-103.128191	34.879973	2.47659882877478	172.098750621555
495	-102.472994	34.900487	1.76016728371326	160.661936113909
496	-101.817192	34.917475	1.05729777619854	22.0298344652592
497	-101.160898	34.930927	1.34991322892506	125.612381672074
498	-100.504226	34.940836	1.941813014881	203.012259051204
499	-99.847291	34.947195	2.28416043003895	211.233682390149
500	-99.190207	34.950001	2.05498465060601	182.448030100955
501	-98.53309	34.949252	2.09311114020359	215.575438005611
502	-97.876056	34.94495	2.03275001412961	203.722892994324
503	-97.219217	34.937096	2.0014201762651	198.320468688411
504	-96.56269	34.925694	2.05595344650396	204.445643226818
505	-95.906589	34.910752	1.85120433561826	186.916055236373
506	-95.251028	34.892278	2.10087915110075	212.025236570523
507	-94.59612	34.870282	2.40786847837175	252.630940709771
508	-93.941978	34.844777	2.99436616471188	340.279850004234
509	-93.288714	34.815776	2.42880116820024	280.945175936657
510	-92.636437	34.783298	2.59992829413265	358.8406684175
511	-91.98526	34.747359	4.53299908307229	376.329973327727
512	-91.335289	34.70798	4.38791411133957	352.426620082023
513	-90.686633	34.665182	3.49139988784473	291.746501261561
